Data Through Date,Project ID,Interconnection Date,Utility,City/Town,County,ZIP Code,Division,Substation,Circuit ID,Storage Type,Developer,Metering Method,Energy Storage System Size (kWac),Georeference
12/31/2025,PAM-2022-219165,01/27/2023,PSEGLI,LEVITTOWN,Nassau,11756,,810,8514,Battery,"Tesla, Inc.",NM,5,POINT (-73.51411 40.72602)
12/31/2025,PAM-2020-83942,03/30/2021,PSEGLI,Massapequa,Nassau,11758,,993,2459,Battery,TESLA,NM,10,POINT (-73.46519 40.6923)
12/31/2025,PAM-2025-388348,07/01/2025,PSEGLI,LAWRENCE,Nassau,11559,,217,7010,Battery,J Synergy Green,NM,7.6,POINT (-73.73663 40.61364)
12/31/2025,PAM-2024-378539,06/03/2024,PSEGLI,ST JAMES,Suffolk,11780,,367,5724,Battery,"Tesla, Inc.",NM,5,POINT (-73.15637 40.8763)
12/31/2025,PAM-2022-189022,01/11/2023,PSEGLI,WATER MILL,Suffolk,11976,,3590,8791,Battery,"EmPower CES, LLC",NM,10,POINT (-72.35513 40.90931)
12/31/2025,PAM-2021-116624,12/01/2021,PSEGLI,PT JEFFERSN,Suffolk,11777,,217,5535,Battery,"Sunrun, Inc.",NM,5,POINT (-73.07007 40.94624)
12/31/2025,CH-21071,03/10/2025,Central Hudson,Newburgh,Orange,12550,Newburgh,Coldenham,4023,Battery,SunRun Installations INC,NM,11.5,POINT (-74.01023 41.49994)
12/31/2025,23474,02/21/2024,NYSEG,Brooktondale,Tompkins,14817,Ithaca,NYS-WILSEYVILLE 751,4304901,Battery,Intelligent Green Solutions,NM,7.68,POINT (-76.39642 42.38139)
12/31/2025,DGINT-14773,12/03/2024,O&R,MONROE,Orange,10950,CENTRAL,Hunt,84-1-13,Battery,Sunrun Inc,NM,11.52,POINT (-74.18712 41.32822)
12/31/2025,PAM-2022-184970,08/03/2022,PSEGLI,JERICHO,Nassau,11753,,103,2188,Battery,"Tesla, Inc.",NM,5,POINT (-73.53813 40.791)
12/31/2025,25047,09/17/2025,NYSEG,East Aurora,Erie,14052,Lancaster,NYS-SPRINGBROOK 495,3107301,Battery,"Solar Liberty Energy Systems, Inc.",NM,11.5,POINT (-78.61341 42.76793)
12/31/2025,PAM-2023-372470,06/03/2024,PSEGLI,WANTAGH,Nassau,11793,,993,428,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.50984 40.67585)
12/31/2025,105515,06/22/2018,National Grid,Cicero,Onondaga,13039,011-Syracuse,PINE GROVE 59,36_11_5957,Battery,Kristin Caltabiano (Bloom Energy),NM,300.5,POINT (-76.08088 43.17717)
12/31/2025,DGINT-13252,07/26/2023,O&R,WARWICK,Orange,10990,CENTRAL,Wisner,80-5-13,Battery,Sunrun Inc,NM,10,POINT (-74.35825 41.25848)
12/31/2025,PAM-2024-381155,09/10/2024,PSEGLI,WOODMERE,Nassau,11598,,240,8598,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.71598 40.63876)
12/31/2025,SDG-48445,02/08/2023,Con Ed,Bronx,Bronx,10462,CENY-BX,Parkchester No. 2,5X64,Battery,MOMENTUM SOLAR,NM,3.8,POINT (-73.86434 40.85443)
12/31/2025,PAM-2021-93790,07/29/2021,PSEGLI,COMMACK,Suffolk,11725,,3116,6852,Battery,"Tesla, Inc.",NM,20,POINT (-73.29144 40.84713)
12/31/2025,PAM-2025-393315,10/31/2025,PSEGLI,HOLTSVILLE,Suffolk,11742,,3643,9764,Battery,"Sunrun, Inc.",NM,11.5,POINT (-73.04096 40.81487)
12/31/2025,PAM-2022-201162,12/22/2022,PSEGLI,E WILLISTON,Nassau,11596,,730,7885,Battery,"Tesla, Inc.",NM,20,POINT (-73.63847 40.75687)
12/31/2025,PAM-2024-376447,06/12/2024,PSEGLI,COPIAGUE,Suffolk,11726,,629,9400,Battery,"Sunrun, Inc.",NM,5,POINT (-73.40061 40.6851)
12/31/2025,PAM-2021-154267,04/26/2022,PSEGLI,ROOSEVELT,Nassau,11575,,93,5835,Battery,"Sunrun, Inc.",NM,5,POINT (-73.58896 40.67855)
12/31/2025,CH-15780,11/16/2022,Central Hudson,Red Hook,Dutchess,12571,Poughkeepsie,Rhinebeck,7051,Battery,Tesla Energy Operations Inc.,NM,12.6,POINT (-73.87642 41.99418)
12/31/2025,CH-10280,08/08/2018,Central Hudson,Tivoli,Dutchess,12583,Poughkeepsie,Milan,7062,Battery,SolarCity DBA Tesla,NM,5,POINT (-73.91167 42.05917)
12/31/2025,CH-17705,06/30/2023,Central Hudson,Hopewell Junction,Dutchess,12533,Fishkill,Shenandoah,8072,Battery,New York State Solar Farm,NM,10,POINT (-73.80744 41.57661)
12/31/2025,CH-16765,01/05/2023,Central Hudson,Kingston,Ulster,12401,Kingston,Hurley Ave,2094,Battery,New York State Solar Farm,NM,10,POINT (-73.99737 41.92698)
12/31/2025,PAM-2022-281945,10/05/2023,PSEGLI,GARDEN CITY,Nassau,11530,,730,9361,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.63509 40.72645)
12/31/2025,PAM-2022-228283,09/26/2022,PSEGLI,MELVILLE,Suffolk,11747,,112,4600,Battery,NY State Solar LLC,NM,6.8,POINT (-73.41614 40.7932)
12/31/2025,PAM-2021-151854,02/14/2022,PSEGLI,HAUPPAUGE,Suffolk,11788,,1013,6946,Battery,"Tesla, Inc.",NM,10,POINT (-73.20342 40.82523)
12/31/2025,LDG-01966,07/15/2022,Con Ed,Ardsley,Westchester,10502,CENY-W,Elmsford No. 2,12W19,Battery,ConEdison Solutions inc,RC,741.2,POINT (-73.84802 41.01179)
12/31/2025,13993,04/05/2019,NYSEG,Spencer,Tioga,14883,Ithaca,NYS-DANBY RD 571,4303001,Battery,Solar Liberty,NM,7,POINT (-76.49247 42.21377)
12/31/2025,PAM-2021-138967,06/27/2022,PSEGLI,ROSLYN HGTS,Nassau,11577,,258,5729,Battery,"Sunrun, Inc.",NM,10,POINT (-73.65023 40.78745)
12/31/2025,PAM-2023-326266,05/17/2023,PSEGLI,PLAINVIEW,Nassau,11803,,2133,3204,Battery,"EmPower CES, LLC",NM,10,POINT (-73.46669 40.7764)
12/31/2025,CH-21961,11/24/2025,Central Hudson,Walden,Orange,12586,Newburgh,East Walden,5042,Battery,Trinity Solar,NM,10,POINT (-74.19039 41.56075)
12/31/2025,DGINT-14176,04/08/2024,O&R,NEW CITY,Rockland,10956,EAST,Snake Hill Road,24-1-13,Battery,Sunrun Inc,NM,3.8,POINT (-74.0104 41.14829)
12/31/2025,PAM-2021-134962,12/14/2021,PSEGLI,E MEADOW,Nassau,11554,,810,9268,Battery,"Sunrun, Inc.",NM,5,POINT (-73.5446 40.71448)
12/31/2025,PAM-2023-300542,03/05/2024,PSEGLI,SYOSSET,Nassau,11791,,403,4178,Battery,"Tesla, Inc.",NM,10,POINT (-73.49544 40.82746)
12/31/2025,DGINT-15616,04/01/2025,O&R,PEARL RIVER,Rockland,10965,EAST,Montvale,29-1-13,Battery,Sunrun Inc,NM,11.5,POINT (-74.0243 41.05985)
12/31/2025,SDG-07234,10/22/2018,Con Ed,Scarsdale,Westchester,10583,CENY-W,White Plains,98U1,Battery,SolarCity,NM,5,POINT (-73.79681 40.98824)
12/31/2025,CH-20345,12/13/2024,Central Hudson,Marlboro,Ulster,12542,Newburgh,Marlboro,5001,Battery,Plug PV LLC,NM,11.52,POINT (-73.97225 41.60441)
12/31/2025,PAM-2021-118173,07/28/2021,PSEGLI,RONKONKOMA,Suffolk,11779,,16,7299,Battery,"Sunrun, Inc.",NM,5,POINT (-73.12412 40.8062)
12/31/2025,PAM-2024-385669,02/11/2025,PSEGLI,HOLTSVILLE,Suffolk,11742,,3643,5156,Battery,"Sunrun, Inc.",NM,11.5,POINT (-73.04096 40.81487)
12/31/2025,24245,03/05/2025,RGE,Rochester,Monroe,14612,Canandaigua,0069RO5158-512 Long Pond RD,0069RO5158,Battery,Alternative Carbon Energy Systems (ACES),NM,4.8,POINT (-77.61377 43.25403)
12/31/2025,PAM-2019-75788,03/27/2020,PSEGLI,OCEAN BCH,Suffolk,11770,,3399,4273,Battery,Harvest Power LLC,NM,10,POINT (-73.15701 40.64951)
12/31/2025,DGINT-10972,10/19/2021,O&R,MIDDLETOWN,Orange,10940,WEST,Silver Lake,113-2-13,Battery,Sunrun Inc,NM,5.8,POINT (-74.42261 41.44584)
12/31/2025,DGINT-11303,04/05/2022,O&R,NEW CITY,Rockland,10956,EAST,New Hempstead,45-4-13,Battery,Sunrun Inc,NM,11.5,POINT (-74.0104 41.14829)
12/31/2025,PAM-2021-96791,05/10/2022,PSEGLI,FLORAL PARK,Nassau,11001,,2374,8206,Battery,"EmPower CES, LLC",NM,5,POINT (-73.70576 40.72364)
12/31/2025,25673,02/14/2025,NYSEG,Putnam Valley,Putnam,10579,Brewster,NYS-ADAMS CORNERS 412,1105115,Battery,NY State Solar Farm,NM,11.5,POINT (-73.8745 41.33775)
12/31/2025,25412,02/05/2025,NYSEG,MARGARETVILLE,Delaware,12455,Oneonta,NYS-ARKVILLE 230,2306330,Battery,Discover Green Renewable Energy,NM,24,POINT (-74.64843 42.14841)
12/31/2025,PAM-2022-247031,03/10/2023,PSEGLI,PLAINVIEW,Nassau,11803,,371,6072,Battery,Surf Clean Energy Inc.,NM,6.7,POINT (-73.46669 40.7764)
12/31/2025,DGINT-12179,12/31/2022,O&R,ORANGEBURG,Rockland,10962,EAST,Orangeburg,54-7-13,Battery,Sunrun Inc,NM,3.8,POINT (-73.9474 41.05636)
12/31/2025,PAM-2018-54124,12/06/2018,PSEGLI,Lindenhurst,Suffolk,11757,,124,9138,Battery,Solar City,NM,5,POINT (-73.36755 40.68177)
12/31/2025,PAM-2020-78076,06/01/2021,PSEGLI,WADING RIV,Suffolk,11792,,531,596,Battery,Harvest Power LLC,NM,8,POINT (-72.84196 40.94984)
12/31/2025,19767,05/26/2023,NYSEG,CANAAN,Columbia,12029,Mechanicville,NYS-CANAAN 145,1203401,Battery,Solar City Corp DBA Tesla,NM,17.4,POINT (-73.45877 42.41713)
12/31/2025,CH-19316,04/29/2024,Central Hudson,Hopewell Junction,Dutchess,12533,Fishkill,Fishkill Plains,8093,Battery,"Tesla Energy Operations, Inc.",NM,10,POINT (-73.80744 41.57661)
12/31/2025,,11/01/2018,National Grid,,Oswego,13142,,,,Battery,,RFP,2000,POINT (-76.12753 43.56682)
12/31/2025,PAM-2020-81978,01/25/2022,PSEGLI,Levittown,Nassau,11756,,810,4597,Battery,TESLA,NM,5,POINT (-73.51411 40.72602)
12/31/2025,PAM-2024-381478,12/04/2024,PSEGLI,LINDENHURST,Suffolk,11757,,629,9400,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.36755 40.68177)
12/31/2025,PAM-2021-161275,08/25/2022,PSEGLI,COPIAGUE,Suffolk,11726,,629,399,Battery,"Tesla, Inc.",NM,20,POINT (-73.40061 40.6851)
12/31/2025,PAM-2023-372011,05/02/2024,PSEGLI,N BABYLON,Suffolk,11703,,952,5280,Battery,Hytech Solar Inc.,NM,10,POINT (-73.32105 40.74012)
12/31/2025,CH-22139,04/23/2025,Central Hudson,Kingston,Ulster,12401,Kingston,Boulevard,1011,Battery,"Sunrun Installation Services, Inc.",NM,11.5,POINT (-73.99737 41.92698)
12/31/2025,PAM-2023-360112,02/26/2024,PSEGLI,LINDENHURST,Suffolk,11757,,124,7093,Battery,"Sunrun, Inc.",NM,5,POINT (-73.36755 40.68177)
12/31/2025,CH-18424,10/17/2023,Central Hudson,Ellenville,Ulster,12428,Kingston,Grimley Rd,3095,Battery,Infinity Solar Systems,NM,2.56,POINT (-74.39513 41.71737)
12/31/2025,20820,07/12/2023,NYSEG,Craryville,Columbia,12521,Mechanicville,NYS-CRARYVILLE 611,1204003,Battery,Solar City Corp DBA Tesla,NM,5,POINT (-73.62149 42.15723)
12/31/2025,CH-13995,12/06/2021,Central Hudson,Stanfordvl,Dutchess,12581,Poughkeepsie,Stanfordville,7071,Battery,Hudson Valley Wind & Solar LLC,NM,15.2,POINT (-73.70183 41.87135)
12/31/2025,PAM-2022-173742,08/12/2022,PSEGLI,BELLMORE,Nassau,11710,,138,6188,Battery,"Trinity Solar, Inc.",NM,6.7,POINT (-73.52456 40.66937)
12/31/2025,PAM-2024-380077,09/23/2024,PSEGLI,Calverton,Suffolk,11933,,1216,799,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-72.74487 40.90976)
12/31/2025,PAM-2019-63531,06/28/2019,PSEGLI,Sag Harbor,Suffolk,11963,,487,6156,Battery,TESLA,NM,10,POINT (-72.29559 41.00167)
12/31/2025,DGINT-15026,09/12/2024,O&R,MIDDLETOWN,Orange,10940,WEST,Silver Lake,113-8-13,Battery,Sunrun Inc,NM,7.6,POINT (-74.42261 41.44584)
12/31/2025,LDG-04462,10/01/2025,Con Ed,Yonkers,Westchester,10704,CENY-W,Granite Hill,88U2,Battery,Sprocket Power LLC,NM,60,POINT (-73.85758 40.91392)
12/31/2025,23160,04/02/2024,NYSEG,Purdys,Westchester,10578,Brewster,NYS-GOLDEN BRIDGE 421,1106121,Battery,Solar City Corp DBA Tesla,NM,5,POINT (-73.66104 41.32651)
12/31/2025,SDG-32357,02/11/2022,Con Ed,Rye,Westchester,10580,CENY-W,Harrison,74U3,Battery,Tesla,NM,10,POINT (-73.68382 40.98119)
12/31/2025,PAM-2019-77415,03/30/2020,PSEGLI,North Merrick,Nassau,11566,,1949,5198,Battery,TESLA,NM,15,POINT (-73.55445 40.66923)
12/31/2025,PAM-2024-381893,12/04/2024,PSEGLI,CALVERTON,Suffolk,11933,,1216,2479,Battery,"Sunrun, Inc.",NM,5,POINT (-72.74487 40.90976)
12/31/2025,SDG-24711,02/04/2021,Con Ed,Cortlandt Manor,Westchester,10567,CENY-W,Buchanan,89U1,Battery,Sunrun Inc,NM,4.3,POINT (-73.89438 41.27436)
12/31/2025,PAM-2021-146183,12/28/2021,PSEGLI,COPIAGUE,Suffolk,11726,,118,4643,Battery,"Tesla, Inc.",NM,10,POINT (-73.40061 40.6851)
12/31/2025,DGINT-06960,09/11/2018,O&R,GRANDVIEW,Rockland,10960,EAST,Orangeburg,54-4-13,Battery,SolarCity,NM,10,POINT (-73.91818 41.09127)
12/31/2025,PAM-2025-389489,06/12/2025,PSEGLI,CORAM,Suffolk,11727,,1089,6139,Battery,"Sunrun, Inc.",NM,11.5,POINT (-73.00002 40.86951)
12/31/2025,DGINT-11085,12/30/2021,O&R,SALISBURY MILLS,Orange,12577,CENTRAL,Blooming Grove,86-3-13,Battery,Sunrun Inc,NM,6,POINT (-74.12028 41.4333)
12/31/2025,PAM-2025-394221,11/25/2025,PSEGLI,BAY SHORE,Suffolk,11706,,2109,5801,Battery,"Sunrun, Inc.",NM,11.5,POINT (-73.24917 40.72025)
12/31/2025,PAM-2021-105522,06/11/2021,PSEGLI,GLEN COVE,Nassau,11542,,2142,2749,Battery,"Sunrun, Inc.",NM,10,POINT (-73.63173 40.86417)
12/31/2025,PAM-2017-48720,02/08/2018,PSEGLI,WESTBURY,Nassau,11590,,810,1064,Battery,Solar City,NM,5,POINT (-73.58683 40.75712)
12/31/2025,PAM-2024-378652,06/14/2024,PSEGLI,ELMONT,Nassau,11003,,867,2965,Battery,"Tesla, Inc.",NM,10,POINT (-73.7044 40.70754)
12/31/2025,PAM-2021-161158,05/26/2022,PSEGLI,GREAT NECK,Nassau,11021,,804,6680,Battery,"EmPower CES, LLC",NM,10,POINT (-73.72853 40.78428)
12/31/2025,PAM-2023-331108,06/14/2023,PSEGLI,BAY SHORE,Suffolk,11706,,3137,7988,Battery,"Sunrun, Inc.",NM,5,POINT (-73.24917 40.72025)
12/31/2025,24073,09/09/2024,NYSEG,Delhi,Delaware,13753,Oneonta,NYS-DELHI 210,2307210,Battery,Solar City Corp DBA Tesla,NM,23,POINT (-74.92022 42.27484)
12/31/2025,450996,09/28/2022,National Grid,Rensselaer,Rensselaer,12144,030-Albany,GREENBUSH 78,36_30_07854,Battery,Toni Haviland (PlugPV),NM,10,POINT (-73.74127 42.64472)
12/31/2025,24120,08/21/2024,NYSEG,Ithaca,Tompkins,14850,Ithaca,NYS-SOUTH HILL 607,4302204,Battery,Renovus Solar,NM,22.8,POINT (-76.49546 42.44051)
12/31/2025,397236,09/27/2022,National Grid,Buffalo,Erie,14226,001 - Buffalo,BUFFALO STATION 22 - KENMORE & ENGELWOOD,36_01_2269,Battery,Sara Hildebrand (Solar City),NM,7.6,POINT (-78.79681 42.97385)
12/31/2025,PAM-2025-389471,09/03/2025,PSEGLI,MONTAUK,Suffolk,11954,,7723,1075,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-71.95373 41.03121)
12/31/2025,587895,07/13/2024,National Grid,Worcester,Otsego,12197,037-Cobleskill,WORCESTER 189,36_37_18924,Battery,Aneeq Sindhr (Intelligent Green Solutions LLC),NM,6.98,POINT (-74.75562 42.59063)
12/31/2025,SDG-36616,05/05/2022,Con Ed,Cortlandt Manor,Westchester,10567,CENY-W,Buchanan,64U3,Battery,Sunrun Inc,NM,5,POINT (-73.89438 41.27436)
12/31/2025,PAM-2022-208761,09/28/2022,PSEGLI,MANORVILLE,Suffolk,11949,,1384,53,Battery,"EmPower CES, LLC",NM,5,POINT (-72.80741 40.87339)
12/31/2025,PAM-2022-193722,06/28/2023,PSEGLI,OLD FIELD,Suffolk,11733,,5860,3811,Battery,"Tesla, Inc.",NM,20,POINT (-73.11929 40.97516)
12/31/2025,PAM-2022-207540,12/14/2022,PSEGLI,RONKONKOMA,Suffolk,11779,,16,8463,Battery,"Tesla, Inc.",NM,5,POINT (-73.12412 40.8062)
12/31/2025,CH-13079,04/22/2021,Central Hudson,New Windsor,Orange,12553,Newburgh,Bethlehem Rd,4094,Battery,"Tesla Energy Operations, Inc.",NM,15,POINT (-74.02274 41.47742)
12/31/2025,24918,03/03/2025,NYSEG,Putnam Valley,Putnam,10579,Brewster,NYS-ADAMS CORNERS 413,1105113,Battery,Trinity Solar,NM,15,POINT (-73.8745 41.33775)
12/31/2025,PAM-2022-191850,09/23/2022,PSEGLI,SMITHTOWN,Suffolk,11787,,1249,9039,Battery,"Tesla, Inc.",NM,5,POINT (-73.23461 40.84723)
12/31/2025,PAM-2022-180019,06/27/2022,PSEGLI,MASS PK,Nassau,11762,,118,6458,Battery,"Sunrun, Inc.",NM,5,POINT (-73.45377 40.67811)
12/31/2025,SDG-52997,05/24/2023,Con Ed,Scarsdale,Westchester,10583,CENY-W,Elmsford No. 2,4U2,Battery,Sunrun Inc,NM,3.8,POINT (-73.79681 40.98824)
12/31/2025,DGINT-10189,02/22/2021,O&R,SUFFERN,Rockland,10901,EAST,Hillburn,17-2-13,Battery,SolarCity,NM,5,POINT (-74.14974 41.11493)
12/31/2025,24224,09/25/2024,NYSEG,Yorktown Heights,Westchester,10598,Brewster,NYS-AMAWALK 454,1105254,Battery,Astrawatt Solar,NM,11.5,POINT (-73.78311 41.26851)
12/31/2025,PAM-2023-375557,02/29/2024,PSEGLI,WOODMERE,Nassau,11598,,240,8875,Battery,"Tesla, Inc.",NM,5,POINT (-73.71598 40.63876)
12/31/2025,PAM-2024-379681,10/16/2024,PSEGLI,SHOREHAM,Suffolk,11786,,390,2565,Battery,"EmPower CES, LLC",NM,10,POINT (-72.90943 40.96172)
12/31/2025,PAM-2025-391562,12/11/2025,PSEGLI,VALLEY STRM,Nassau,11580,,1483,3611,Battery,"Tesla, Inc.",NM,11.5,POINT (-73.70851 40.66419)
12/31/2025,386176,12/09/2021,National Grid,Troy,Rensselaer,12180,031 - Troy,N. TROY 123,36_31_12353,Battery,"Bianca Sicari (New York State Solar Farm, Inc.)",NM,10,POINT (-73.68809 42.73449)
12/31/2025,PAM-2022-220839,02/14/2023,PSEGLI,MEDFORD,Suffolk,11763,,1455,1908,Battery,Surf Clean Energy Inc.,NM,4.5,POINT (-73.00079 40.81758)
12/31/2025,SDG-13323,04/13/2020,Con Ed,Croton-On-Hudson,Westchester,10520,CENY-W,Ossining West,20U1,Battery,SolarCity,,10,POINT (-73.88707 41.20851)
12/31/2025,PAM-2020-81495,12/02/2020,PSEGLI,FRANKLIN SQ,Nassau,11010,,867,217,Battery,Sunation Solar Systems,NM,10,POINT (-73.68062 40.70797)
12/31/2025,PAM-2023-348107,09/25/2023,PSEGLI,BALDWIN,Nassau,11510,,9,355,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.60844 40.65859)
12/31/2025,PAM-2018-56194,02/13/2019,PSEGLI,East Hampton,Suffolk,11937,,2462,1358,Battery,Solar City,NM,15,POINT (-72.18518 40.96375)
12/31/2025,PAM-2021-126642,09/09/2022,PSEGLI,ROSLYN,Nassau,11576,,457,1530,Battery,"Sunrun, Inc.",NM,10,POINT (-73.64994 40.80015)
12/31/2025,PAM-2019-73597,09/27/2019,PSEGLI,Syosset,Nassau,11791,,403,5419,Battery,TESLA,NM,10,POINT (-73.49544 40.82746)
12/31/2025,27697,12/12/2025,NYSEG,TRUMANSBURG,Tompkins,14886,Ithaca,NYS-TRUMANSBURG 747,4301702,Battery,"Solar Liberty Energy Systems, Inc.",NM,11.5,POINT (-76.66507 42.5421)
12/31/2025,PAM-2023-363461,10/30/2023,PSEGLI,Lindenhurst,Suffolk,11757,,124,2834,Battery,"Sunrun, Inc.",NM,5,POINT (-73.36755 40.68177)
12/31/2025,PAM-2021-126701,08/03/2021,PSEGLI,ROSLYN HGTS,Nassau,11577,,258,5729,Battery,"Tesla, Inc.",NM,10,POINT (-73.65023 40.78745)
12/31/2025,CH-19044,02/20/2025,Central Hudson,Kingston,Ulster,12401,Kingston,High Falls,3023,Battery,"Solar Alchemy, Inc.",NM,9,POINT (-73.99737 41.92698)
12/31/2025,233989,06/12/2019,National Grid,Saratoga Springs,Saratoga,12866,039 - Saratoga,SMITH BRIDGE 464,36_39_46451,Battery,Sara Hildebrand (Solar City DBA Tesla),NM,15,POINT (-73.78441 43.08412)
12/31/2025,PAM-2022-191040,03/30/2022,PSEGLI,WATER MILL,Suffolk,11976,,51,492,Battery,"Tesla, Inc.",NM,20,POINT (-72.35513 40.90931)
12/31/2025,SDG-87897,09/03/2025,Con Ed,Valhalla,Westchester,10595,CENY-W,Grasslands,elmsford-2,Battery,Sunrun Inc,NM,11.5,POINT (-73.77298 41.07378)
12/31/2025,DGINT-11728,04/13/2022,O&R,MIDDLETOWN,Orange,10940,WEST,Washington Heights,109-2-13,Battery,Other,NM,7.6,POINT (-74.42261 41.44584)
12/31/2025,PAM-2022-197963,10/04/2022,PSEGLI,E MEADOW,Nassau,11554,,810,9268,Battery,"Sunrun, Inc.",NM,10,POINT (-73.5446 40.71448)
12/31/2025,PAM-2018-51359,07/12/2018,PSEGLI,S FLORAL PK,Nassau,11001,,2374,7751,Battery,Solar City,NM,5,POINT (-73.70141 40.71389)
12/31/2025,16912,11/18/2020,RGE,Pittsford,Monroe,14534,Canandaigua,0076RO2119-75 Monroe Ave,0076RO2119,Battery,3rdRocSolar,NM,8.6,POINT (-77.51697 43.09144)
12/31/2025,26010,05/05/2025,NYSEG,Wassaic,Dutchess,12592,Brewster,NYS-AMENIA 153,1105352,Battery,Infinity Solar Systems,NM,11.5,POINT (-73.55822 41.80633)
12/31/2025,PAM-2022-272442,02/24/2023,PSEGLI,NORTHPORT,Suffolk,11768,,2681,7500,Battery,"Trinity Solar, Inc.",NM,20,POINT (-73.34312 40.90128)
12/31/2025,DGINT-11382,05/11/2022,O&R,SPARROW BUSH,Orange,12780,WEST,Deerpark,41429,Battery,Other,NM,6.09,POINT (-74.72882 41.40325)
12/31/2025,PAM-2022-214979,01/18/2023,PSEGLI,BELLPORT,Suffolk,11713,,2410,7361,Battery,"Tesla, Inc.",NM,5,POINT (-72.93809 40.75621)
12/31/2025,CH-22713,07/16/2025,Central Hudson,Garrison,Putnam,10524,Fishkill,Merritt Park,8066,Battery,"SUNRUN Installation Services, Inc",NM,11.5,POINT (-73.94604 41.38278)
12/31/2025,PAM-2022-177618,02/14/2022,PSEGLI,NORTHPORT,Suffolk,11768,,2681,7500,Battery,"Tesla, Inc.",NM,15,POINT (-73.34312 40.90128)
12/31/2025,17095,07/15/2021,NYSEG,Cherry Plain,Rensselaer,12040,Mechanicville,NYS-STEPHENTOWN 622,1203207,Battery,Kasselman Solar,NM,7,POINT (-73.35694 42.6318)
12/31/2025,DGINT-15362,02/12/2025,O&R,WEST HAVERSTRAW,Rockland,10993,EAST,West Haverstraw,27-8-13,Battery,Sunrun Inc,NM,3.8,POINT (-73.974 41.20391)
12/31/2025,CH-16899,05/10/2023,Central Hudson,Staatsburg,Dutchess,12580,Poughkeepsie,Staatsburg,7042,Battery,New York Power Solutions,NM,3.84,POINT (-73.92819 41.85041)
12/31/2025,628900,05/01/2025,National Grid,Clinton,Oneida,13323,017-Utica,CLINTON 604,36_17_60453,Battery,Jason Tyler (J&A Electrical Construction LLC),NM,3.84,POINT (-75.37879 43.04824)
12/31/2025,23315,01/23/2024,NYSEG,WOODRIDGE,Sullivan,12789,Liberty,NYS-MOUNTAINDALE 207,2403734,Battery,Solar City Corp DBA Tesla,NM,5,POINT (-74.57361 41.70989)
12/31/2025,20728,05/16/2023,NYSEG,ROUND LAKE,Saratoga,12151,Mechanicville,NYS-LUTHER FOREST 607,1206301,Battery,Solar City Corp DBA Tesla,NM,5,POINT (-73.79548 42.9383)
12/31/2025,PAM-2021-164240,01/04/2022,PSEGLI,RONKONKOMA,Suffolk,11779,,16,5804,Battery,"Tesla, Inc.",NM,10,POINT (-73.12412 40.8062)
12/31/2025,SDG-55757,06/23/2023,Con Ed,Cortlandt Manor,Westchester,10567,CENY-W,Buchanan,13W78,Battery,Tesla,NM,5,POINT (-73.89438 41.27436)
12/31/2025,DGINT-13209,07/13/2023,O&R,WARWICK,Orange,10990,CENTRAL,Wisner,80-2-13,Battery,Sunrun Inc,NM,10,POINT (-74.35825 41.25848)
12/31/2025,28680,12/19/2025,NYSEG,BALLSTON LAKE,Saratoga,12019,Mechanicville,NYS-LUTHER FOREST 607,1206301,Battery,Kasselman Solar,NM,11.904,POINT (-73.86837 42.9083)
12/31/2025,PAM-2025-386812,09/15/2025,PSEGLI,SYOSSET,Nassau,11791,,866,618,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.49544 40.82746)
12/31/2025,22163,08/23/2023,NYSEG,HIMROD,Yates,14842,Geneva,NYS-GREENIDGE 596,4203096,Battery,Finger Lakes Power Systems,NM,9,POINT (-76.95472 42.59069)
12/31/2025,PAM-2021-165840,01/11/2022,PSEGLI,SYOSSET,Nassau,11791,,866,1859,Battery,"Tesla, Inc.",NM,10,POINT (-73.49544 40.82746)
12/31/2025,SDG-88911,10/10/2025,Con Ed,White Plains,Westchester,10607,CENY-W,Elmsford No. 2,27U3,Battery,Tesla,NM,11.5,POINT (-73.80755 41.04178)
12/31/2025,DGINT-11285,12/06/2022,O&R,BLOOMING GROVE,Orange,10914,CENTRAL,Blooming Grove,76-3-13,Battery,Sunrun Inc,NM,3.7,POINT (-74.20653 41.41228)
12/31/2025,PAM-2023-374827,06/05/2024,PSEGLI,MATTITUCK,Suffolk,11952,,933,4222,Battery,"EmPower CES, LLC",NM,10,POINT (-72.5319 40.99216)
12/31/2025,CH-20241,10/11/2024,Central Hudson,Campbell Hall,Orange,10916,Newburgh,Maybrook,5052,Battery,SunRun Installations INC,NM,10,POINT (-74.26005 41.45641)
12/31/2025,CH-11810,02/10/2020,Central Hudson,Mt Tremper,Ulster,12457,Kingston,Woodstock,3012,Battery,Tesla Energy Operations,NM,5,POINT (-74.27557 42.04539)
